order_id,customer_id,calculated_revenue,payment_amount,revenue_difference
18030,1319,5394.2000,1730.8000,3663.4000
12739,916,4071.6800,410.5800,3661.1000
11841,1884,3888.0900,227.2000,3660.8900
14949,1524,5428.3500,1768.3400,3660.0100
7421,1061,5357.5000,1697.9800,3659.5200
17365,659,5215.8300,1557.6400,3658.1900
9216,985,3824.0500,166.4200,3657.6300
19845,1269,5362.1700,1706.2700,3655.9000
18768,1303,5375.8200,1721.7300,3654.0900
16535,1661,5344.7700,1691.9500,3652.8200
6511,386,4515.7200,862.9900,3652.7300
17857,488,4365.6800,713.6700,3652.0100
3813,1939,4974.9900,1323.1300,3651.8600
14015,11,4286.0000,634.1600,3651.8400
9398,1582,4072.5200,421.9000,3650.6200
11394,13,5428.3500,1778.6300,3649.7200
14771,1936,5284.9200,1635.4600,3649.4600
17389,1562,4333.6500,684.4800,3649.1700
18527,790,4870.7100,1221.8600,3648.8500
15650,1134,5294.1600,1645.8200,3648.3400
12109,619,4974.9900,1327.6700,3647.3200
14017,504,3814.8300,167.5600,3647.2700
17679,1835,4807.6000,1160.8300,3646.7700
1304,310,4640.4400,993.8300,3646.6100
17024,1986,4577.2400,932.0700,3645.1700
15956,1443,4798.9500,1154.4800,3644.4700
6024,67,4870.7100,1226.4800,3644.2300
6888,1716,5394.2000,1750.3300,3643.8700
790,1909,4836.9900,1193.5700,3643.4200
11376,168,4315.3600,672.6700,3642.6900
4253,933,4345.1400,702.7300,3642.4100
3615,383,5386.3500,1744.7200,3641.6300
17922,904,4345.1400,703.6100,3641.5300
19591,796,3640.1000,null,3640.1000
15288,1289,3640.1000,null,3640.1000
8481,495,3640.1000,null,3640.1000
17457,1861,4071.6800,433.3200,3638.3600
8345,1447,3870.0000,232.4800,3637.5200
8424,1910,4306.7400,669.3500,3637.3900
16329,1727,4303.7500,667.2800,3636.4700
16602,825,5294.1600,1657.9900,3636.1700
14922,1847,5035.2900,1399.3200,3635.9700
13504,1462,5297.5500,1661.9600,3635.5900
14817,1347,4333.6500,698.6800,3634.9700
19915,1043,3851.7500,217.0500,3634.7000
13571,302,4052.1000,417.4300,3634.6700
17195,263,4198.1400,563.5400,3634.6000
6726,868,3904.4700,270.4300,3634.0400
4761,1516,4299.2500,665.7000,3633.5500
17923,1741,4515.7200,883.5700,3632.1500
451,93,4983.5700,1351.4900,3632.0800
9612,1216,5284.9200,1653.2600,3631.6600
6361,1850,3831.5000,199.9100,3631.5900
10006,858,5457.1000,1826.4400,3630.6600
19773,1526,3851.7500,222.6000,3629.1500
10198,1501,4554.9600,925.8600,3629.1000
7755,1133,3831.5000,205.3600,3626.1400
10722,81,4052.1000,426.7000,3625.4000
3423,691,5402.8000,1777.5500,3625.2500
1078,1965,4379.3500,755.4000,3623.9500
4122,801,4072.2600,450.2500,3622.0100
16753,465,4330.0800,708.2000,3621.8800
6401,1406,4071.6800,451.0000,3620.6800
8585,156,4001.7000,381.2900,3620.4100
808,395,4632.3000,1012.5400,3619.7600
6285,514,3831.5000,211.9800,3619.5200
3309,1209,5566.1100,1948.3000,3617.8100
1283,929,4747.9800,1130.2800,3617.7000
5992,804,4983.5700,1365.9200,3617.6500
19892,253,4031.4200,414.0100,3617.4100
15196,638,5284.9200,1668.0600,3616.8600
8236,1318,3904.4700,287.6400,3616.8300
8970,1342,3824.0500,207.6000,3616.4500
1295,1767,5184.1200,1568.0800,3616.0400
3077,1180,4554.9600,940.6000,3614.3600
13892,601,4516.9200,902.7800,3614.1400
15914,872,5284.9200,1671.0300,3613.8900
1580,796,4303.7500,689.9100,3613.8400
7692,1433,5386.3500,1773.5500,3612.8000
18975,3,4198.1400,585.6300,3612.5100
13911,935,4983.5700,1371.3500,3612.2200
4292,137,3904.4700,293.6100,3610.8600
10081,1238,4577.2400,967.3900,3609.8500
4338,920,5375.8200,1767.1600,3608.6600
16897,1355,4299.2500,690.7900,3608.4600
15879,15,3824.0500,215.8600,3608.1900
14389,590,4632.3000,1024.2700,3608.0300
12812,1742,5344.7700,1736.9400,3607.8300
17031,1160,5460.1500,1852.8800,3607.2700
6186,1164,5362.1700,1755.0100,3607.1600
18381,1986,4052.1000,445.7200,3606.3800
11404,1278,5460.1500,1853.9200,3606.2300
5494,732,4632.3000,1026.6000,3605.7000
9861,80,4577.2400,971.6300,3605.6100
13589,733,4342.6800,737.5600,3605.1200
17053,785,3604.5200,null,3604.5200
15674,203,3604.5200,null,3604.5200
9626,1573,3604.5200,null,3604.5200
13594,1280,4554.0600,950.9200,3603.1400
13211,501,3710.7400,108.1800,3602.5600
6851,34,4286.0000,683.5500,3602.4500
4744,1006,4031.4200,428.9900,3602.4300
17178,1488,5297.5500,1696.3600,3601.1900
207,1360,5184.1200,1583.0800,3601.0400
17503,60,5566.1100,1966.2000,3599.9100
5288,1682,4315.3600,716.4700,3598.8900
3622,1296,4836.9900,1238.2900,3598.7000
5454,1802,5362.1700,1763.7600,3598.4100
19103,771,5362.1700,1764.0700,3598.1000
630,1776,4554.9600,957.4800,3597.4800
11638,1730,3705.8400,108.3800,3597.4600
826,950,3597.4400,null,3597.4400
14875,133,3597.4400,null,3597.4400
15693,892,3705.8400,108.6700,3597.1700
10762,845,4974.9900,1379.0300,3595.9600
17522,754,5394.2000,1799.1400,3595.0600
3655,1938,4072.5200,478.2300,3594.2900
17488,1060,3911.7300,318.5700,3593.1600
806,986,4299.2500,706.2200,3593.0300
8842,271,5375.8200,1783.6900,3592.1300
12121,209,5566.1100,1974.7100,3591.4000
4091,1208,3590.9000,null,3590.9000
18528,1529,3590.9000,null,3590.9000
8810,610,3590.9000,null,3590.9000
16541,969,3590.9000,null,3590.9000
14696,701,3590.9000,null,3590.9000
8231,895,3590.9000,null,3590.9000
32,1058,3590.9000,null,3590.9000
15469,1462,3590.9000,null,3590.9000
3395,632,4837.5000,1247.1500,3590.3500
19133,1462,5428.3500,1838.1100,3590.2400
14306,1957,4342.6800,752.4800,3590.2000
7554,1900,3888.0900,298.5500,3589.5400
15304,31,5566.1100,1977.5700,3588.5400
10276,1886,5394.2000,1806.7100,3587.4900
14756,1828,4747.9800,1161.1500,3586.8300
10824,830,4496.8000,910.2500,3586.5500
13206,1040,5090.6500,1504.5200,3586.1300
7375,1190,3870.0000,284.3400,3585.6600
1046,638,5035.2900,1450.9600,3584.3300
18150,675,3583.8800,null,3583.8800
10061,898,3583.8800,null,3583.8800
2812,1398,3583.8800,null,3583.8800
2669,268,3583.8800,null,3583.8800
12947,540,3583.8800,null,3583.8800
13208,1284,5386.3500,1802.7000,3583.6500
2670,1994,3904.4700,321.2000,3583.2700
1681,435,5457.1000,1874.8400,3582.2600
1535,110,3824.0500,241.9800,3582.0700
4819,1840,5362.1700,1780.4600,3581.7100
12882,137,5205.9600,1625.2400,3580.7200
3116,153,3911.7300,332.0300,3579.7000
9153,1458,4632.3000,1053.3200,3578.9800
11440,1211,4522.1700,943.3000,3578.8700
15043,413,5086.4400,1508.6200,3577.8200
17809,1063,3705.8400,128.3000,3577.5400
14737,1256,4345.1400,768.0300,3577.1100
5148,907,3911.7300,334.6600,3577.0700
10476,1878,4515.7200,939.1200,3576.6000
3723,544,5386.3500,1809.9200,3576.4300
17314,510,3574.7800,null,3574.7800
6352,798,3574.7800,null,3574.7800
14351,1767,3574.7800,null,3574.7800
18011,1321,3574.7800,null,3574.7800
6670,1584,4515.7200,941.2000,3574.5200
1065,519,4836.9900,1263.1500,3573.8400
14237,437,4333.6500,760.1700,3573.4800
6954,1695,3851.7500,278.6000,3573.1500
10742,110,3839.1600,266.1700,3572.9900
9923,803,5035.2900,1462.7100,3572.5800
18080,961,5344.7700,1772.4500,3572.3200
15447,101,4299.2500,728.1300,3571.1200
5808,806,3705.8400,134.8600,3570.9800
10861,663,4554.0600,983.2000,3570.8600
12051,1954,3814.8300,244.0500,3570.7800
5440,1699,4926.9600,1357.1500,3569.8100
6103,1334,5090.6500,1521.1900,3569.4600
3962,446,5406.7800,1837.9000,3568.8800
3276,1003,3911.7300,344.1200,3567.6100
2981,1660,4807.6000,1240.1900,3567.4100
18054,217,5357.5000,1790.6200,3566.8800
12020,1431,5457.1000,1891.0500,3566.0500
3618,1211,3870.0000,304.6400,3565.3600
17179,555,5297.5500,1734.1600,3563.3900
5301,1489,3563.1800,null,3563.1800
5283,52,3563.1800,null,3563.1800
17668,631,3563.1800,null,3563.1800
10605,1712,5184.1200,1621.5900,3562.5300
2037,578,3562.3000,null,3562.3000
1135,1598,3562.3000,null,3562.3000
14065,1121,3562.3000,null,3562.3000
6392,1149,3562.3000,null,3562.3000
9589,1153,3562.3000,null,3562.3000
4647,249,4238.0400,676.4400,3561.6000
11802,1248,3870.0000,308.9500,3561.0500
2466,1806,4001.7000,440.8900,3560.8100
5732,598,3851.7500,291.0700,3560.6800
5777,1402,4836.9900,1277.1000,3559.8900
5424,362,5375.8200,1816.8900,3558.9300
3687,1123,4303.7500,745.7100,3558.0400
10733,115,4001.7000,443.7800,3557.9200
18571,781,4330.0800,772.3500,3557.7300
4909,1643,3710.7400,153.4200,3557.3200
14125,1254,5205.9600,1648.6500,3557.3100
15165,1976,5284.9200,1729.4600,3555.4600
3435,449,3824.0500,268.8900,3555.1600
4862,401,4213.7500,658.7800,3554.9700
1523,106,5035.2900,1480.3700,3554.9200
769,1385,5428.3500,1873.9000,3554.4500
18294,401,3686.9000,133.0300,3553.8700
9934,369,3904.4700,351.0700,3553.4000
13056,578,5035.2900,1483.4600,3551.8300
4903,142,5362.1700,1810.9500,3551.2200
1154,1123,5035.2900,1484.1500,3551.1400
9312,146,4554.9600,1003.9100,3551.0500
17795,556,4515.7200,965.1700,3550.5500
14751,1489,4072.2600,523.2000,3549.0600
8023,1115,5284.9200,1735.9300,3548.9900
10117,1596,4306.7400,758.7800,3547.9600
1315,876,3710.7400,162.8700,3547.8700
4401,1125,4983.5700,1435.7400,3547.8300
1575,781,4286.0000,738.9900,3547.0100
9533,392,4836.9900,1291.9400,3545.0500
5887,716,5394.2000,1849.1900,3545.0100
7125,1174,4031.4200,487.0900,3544.3300
15685,753,4001.7000,457.9300,3543.7700
13488,246,4052.1000,509.1500,3542.9500
6901,888,4516.9200,975.9700,3540.9500
11642,1691,4342.6800,802.1100,3540.5700
196,430,4983.5700,1443.0700,3540.5000
16617,614,4330.0800,790.1300,3539.9500
15976,1660,4926.9600,1389.3700,3537.5900
13109,1300,5457.1000,1920.0900,3537.0100
5578,1217,4031.4200,494.5700,3536.8500
12361,910,4837.5000,1302.3300,3535.1700
1922,230,3814.8300,279.7300,3535.1000
4698,1416,5362.1700,1827.1900,3534.9800
2713,1186,4146.7500,611.8900,3534.8600
18529,1309,5215.6400,1681.5800,3534.0600
18939,1231,5086.4400,1553.9600,3532.4800
2290,666,3824.0500,292.9700,3531.0800
11201,153,4836.9900,1305.9200,3531.0700
17207,604,5086.4400,1555.8000,3530.6400
2586,1344,3888.0900,357.7300,3530.3600
11108,1705,4299.2500,769.2900,3529.9600
5755,15,4632.3000,1102.4200,3529.8800
16807,1210,4974.9900,1445.3100,3529.6800
1624,288,3529.4400,null,3529.4400
6456,1273,3529.4400,null,3529.4400
12911,373,3529.4400,null,3529.4400
16784,175,3529.4400,null,3529.4400
11136,135,3529.4400,null,3529.4400
5853,1808,4807.6000,1278.1800,3529.4200
5181,1004,5460.1500,1930.8300,3529.3200
8597,1328,4577.2400,1048.4400,3528.8000
10462,599,4640.4400,1112.7800,3527.6600
990,174,3911.7300,384.2800,3527.4500
11692,1270,4547.4000,1020.4900,3526.9100
9064,1059,4330.0800,803.5900,3526.4900
2637,1610,4333.6500,807.5500,3526.1000
7141,250,3831.5000,305.9800,3525.5200
12516,1264,5357.5000,1832.3200,3525.1800
19526,775,3831.5000,307.3200,3524.1800
5543,638,4974.9900,1450.9200,3524.0700
13203,1021,3523.2800,null,3523.2800
3040,170,3523.2800,null,3523.2800
5521,191,3523.2800,null,3523.2800
15836,1185,3523.2800,null,3523.2800
2543,13,3523.2800,null,3523.2800
10710,1091,3870.0000,347.4800,3522.5200
205,1422,4515.7200,993.2900,3522.4300
17014,609,4522.1700,1000.2900,3521.8800
15386,1845,5386.3500,1864.6600,3521.6900
1870,1176,5357.5000,1836.0500,3521.4500
10087,1441,4870.7100,1350.5700,3520.1400
566,1927,4299.2500,779.1800,3520.0700
7629,1144,4870.7100,1352.0100,3518.7000
5626,1812,3888.0900,370.0500,3518.0400
10340,1814,3846.0800,329.6600,3516.4200
7895,1589,4515.7200,1002.1400,3513.5800
11514,81,4798.9500,1285.3800,3513.5700
7680,186,3911.7300,398.3200,3513.4100
4794,557,4798.9500,1285.5400,3513.4100
13960,1556,4747.9800,1234.8300,3513.1500
8550,831,4286.0000,773.1300,3512.8700
14985,111,4238.0400,725.2900,3512.7500
1231,1293,4496.8000,984.1100,3512.6900
6704,61,3640.1000,127.8600,3512.2400
343,1394,4974.9900,1463.1400,3511.8500
16814,979,5402.8000,1891.1600,3511.6400
12859,1810,4198.1400,687.0200,3511.1200
11003,707,5284.9200,1774.1400,3510.7800
11060,697,3510.6000,null,3510.6000
5507,1431,3510.6000,null,3510.6000
2238,1397,3510.6000,null,3510.6000
9631,1953,3510.6000,null,3510.6000
11719,1542,3510.6000,null,3510.6000
8650,667,3510.6000,null,3510.6000
4190,1363,3510.6000,null,3510.6000
504,1918,3904.4700,394.5900,3509.8800
5822,1866,4330.0800,820.7700,3509.3100
16648,227,4632.3000,1123.5200,3508.7800
2083,1809,4379.3500,871.6800,3507.6700
6204,1728,4554.9600,1050.5300,3504.4300
12128,437,3503.4800,null,3503.4800
3950,1405,3503.4800,null,3503.4800
7188,1514,3503.4800,null,3503.4800
18173,1035,3503.4800,null,3503.4800
17055,1301,3503.4800,null,3503.4800
15155,824,3503.4800,null,3503.4800
4274,1289,3503.4800,null,3503.4800
3975,1383,4983.5700,1480.2900,3503.2800
8399,162,4926.9600,1424.3200,3502.6400
15865,125,5362.1700,1859.8600,3502.3100
1676,1679,4315.7200,813.4500,3502.2700
3939,1366,4974.9900,1472.9900,3502.0000
13706,1512,4286.0000,784.1500,3501.8500
4377,228,4807.6000,1305.7600,3501.8400
14995,841,5406.7800,1905.1400,3501.6400
4782,254,4547.4000,1046.1000,3501.3000
10386,1239,4516.9200,1015.8700,3501.0500
16739,1313,4554.9600,1054.3300,3500.6300
8027,180,4515.7200,1015.1000,3500.6200
7541,947,4072.2600,571.7400,3500.5200
10758,1349,5344.7700,1844.6100,3500.1600
5750,1405,3705.8400,206.6400,3499.2000
12840,791,4836.9900,1338.0100,3498.9800
8070,1102,3824.0500,325.3000,3498.7500
1085,722,4554.0600,1055.7800,3498.2800
310,73,5184.1200,1686.1500,3497.9700
3740,1609,4515.7200,1018.6800,3497.0400
14163,922,3597.4400,100.8700,3496.5700
10610,1542,3989.1500,493.7400,3495.4100
4894,1995,3870.0000,374.7300,3495.2700
17470,481,5205.9600,1710.9500,3495.0100
10683,1338,4554.0600,1059.1000,3494.9600
3467,1079,4345.1400,850.2400,3494.9000
13745,264,4802.0700,1307.3000,3494.7700
5504,372,5205.9600,1711.7400,3494.2200
17330,744,3911.7300,419.0400,3492.6900
19070,1652,4870.7100,1378.0800,3492.6300
15132,684,3831.5000,339.8100,3491.6900
884,1516,4315.7200,824.7600,3490.9600
3180,1559,4315.3600,824.7200,3490.6400
1447,1071,3904.4700,414.3700,3490.1000
7699,1640,4330.0800,841.4500,3488.6300
15236,580,4983.5700,1495.4500,3488.1200
10708,1570,5215.6400,1728.2500,3487.3900
3169,1198,4299.2500,811.9500,3487.3000
12042,796,3839.1600,352.3900,3486.7700
13919,1274,5284.9200,1799.6500,3485.2700
5275,1521,5090.6500,1606.2400,3484.4100
2895,1616,4836.9900,1353.5500,3483.4400
7642,366,4807.6000,1324.6400,3482.9600
2774,1600,5344.7700,1861.9800,3482.7900
8177,1070,4802.0700,1319.7900,3482.2800
12690,1305,5215.8300,1733.6000,3482.2300
18700,1228,5215.6400,1733.6900,3481.9500
3531,1501,5457.1000,1975.5100,3481.5900
5417,1707,4379.3500,898.2400,3481.1100
7285,1537,3480.3300,null,3480.3300
6920,1658,3480.3300,null,3480.3300
1693,669,3480.3300,null,3480.3300
16476,75,3480.3300,null,3480.3300
8727,980,3480.3300,null,3480.3300
479,1907,3477.2200,null,3477.2200
1130,1462,3477.2200,null,3477.2200
15902,1328,3477.2200,null,3477.2200
10272,493,3477.2200,null,3477.2200
18850,462,3477.2200,null,3477.2200
5883,1744,4640.4400,1163.2700,3477.1700
19221,464,5460.1500,1983.5400,3476.6100
15249,265,5086.4400,1609.9200,3476.5200
1055,1026,4974.9900,1498.5100,3476.4800
14897,1103,4052.1000,576.4600,3475.6400
2262,1114,5362.1700,1886.5300,3475.6400
15398,327,4516.9200,1041.6500,3475.2700
2745,272,5086.4400,1611.2700,3475.1700
4010,592,3474.5000,null,3474.5000
11411,666,3474.5000,null,3474.5000
5624,1261,3474.5000,null,3474.5000
8617,1523,3474.5000,null,3474.5000
1632,1869,4747.9800,1274.9800,3473.0000
10788,508,4072.2600,599.6200,3472.6400
11115,480,5215.6400,1743.8600,3471.7800
14226,264,5386.3500,1915.3900,3470.9600
7221,742,3904.4700,433.6300,3470.8400
15721,1832,4516.9200,1047.3300,3469.5900
377,1202,5294.1600,1824.7900,3469.3700
9410,1513,4146.7500,677.5700,3469.1800
1818,1542,4330.0800,861.0500,3469.0300
5180,920,4286.0000,817.0900,3468.9100
421,226,4365.6800,897.5000,3468.1800
8189,1591,4342.6800,874.8700,3467.8100
2362,1577,3583.8800,116.5400,3467.3400
8973,64,3851.7500,384.5300,3467.2200
3968,1282,5406.7800,1939.8500,3466.9300
19223,546,3674.2400,207.6400,3466.6000
9143,1550,3904.4700,438.4700,3466.0000
10474,7,4516.9200,1051.3100,3465.6100
8417,894,5375.8200,1911.3500,3464.4700
7624,1704,4522.1700,1058.0800,3464.0900
756,1459,4983.5700,1519.6300,3463.9400
16497,1522,4802.0700,1338.3100,3463.7600
1403,502,4315.3600,851.6400,3463.7200
477,1447,4870.7100,1407.0800,3463.6300
2359,660,5344.7700,1881.5700,3463.2000
17609,1029,3839.1600,376.0900,3463.0700
8433,377,4072.5200,610.7900,3461.7300
18757,768,4345.1400,886.8600,3458.2800
13583,913,4238.0400,780.6900,3457.3500
9643,274,4870.7100,1413.6100,3457.1000
19970,237,3604.5200,147.5800,3456.9400
9953,1969,5357.5000,1900.5900,3456.9100
8981,273,3814.8300,358.0700,3456.7600
9220,258,4974.9900,1518.5000,3456.4900
1679,1734,4807.6000,1351.1400,3456.4600
15557,1659,4926.9600,1470.7900,3456.1700
6,741,5035.2900,1579.4400,3455.8500
17845,993,4072.2600,616.8500,3455.4100
13567,1174,3846.0800,391.0200,3455.0600
2364,1967,3583.8800,129.3800,3454.5000
302,1412,4632.3000,1178.1200,3454.1800
14102,156,3888.0900,435.2800,3452.8100
8992,1087,5428.3500,1977.1800,3451.1700
16763,363,4516.9200,1066.7000,3450.2200
18574,678,4052.1000,602.9100,3449.1900
8220,134,4330.0800,881.9100,3448.1700
417,1574,4315.7200,868.5400,3447.1800
2762,1666,3824.0500,377.2700,3446.7800
8038,1803,3846.0800,399.9500,3446.1300
1056,347,3604.5200,158.7600,3445.7600
9987,384,4926.9600,1481.2200,3445.7400
1311,680,5297.5500,1853.3000,3444.2500
11202,1906,4213.7500,769.9600,3443.7900
15286,1021,4071.6800,627.9500,3443.7300
12158,276,3443.0000,null,3443.0000
18686,1535,3443.0000,null,3443.0000
15103,157,3443.0000,null,3443.0000
11975,971,3443.0000,null,3443.0000
5063,1478,3443.0000,null,3443.0000
7963,742,4315.7200,872.8200,3442.9000
14979,1296,3814.8300,372.8000,3442.0300
14511,1585,5205.9600,1763.9500,3442.0100
1011,948,3441.7500,null,3441.7500
14605,603,3441.7500,null,3441.7500
2542,628,3441.7500,null,3441.7500
18688,47,4345.1400,903.9000,3441.2400
7905,1974,5394.2000,1952.9900,3441.2100
15572,436,3831.5000,391.1000,3440.4000
2921,919,3439.4000,null,3439.4000
4978,1618,3439.4000,null,3439.4000
18253,964,3439.4000,null,3439.4000
10377,1289,3851.7500,412.5800,3439.1700
11633,815,3590.9000,151.9900,3438.9100
5231,1202,3574.7800,136.7200,3438.0600
291,1449,4071.6800,633.7400,3437.9400
11837,453,4213.7500,775.9700,3437.7800
3424,1493,4303.7500,866.9000,3436.8500
11067,1640,4554.0600,1117.3600,3436.7000
18087,39,3888.0900,451.7400,3436.3500
3921,1593,3562.3000,126.2600,3436.0400
3495,1998,4306.7400,871.2900,3435.4500
15429,165,4802.0700,1368.0800,3433.9900
9991,1719,4747.9800,1314.2000,3433.7800
14006,237,4071.6800,638.5700,3433.1100
5588,431,3870.0000,437.3600,3432.6400
9603,912,4870.7100,1438.8200,3431.8900
4277,995,4870.7100,1439.0700,3431.6400
10325,299,4870.7100,1439.7600,3430.9500
7913,766,4640.4400,1210.3600,3430.0800
8922,307,3851.7500,421.9500,3429.8000
19077,659,3870.0000,440.4700,3429.5300
9004,120,4798.9500,1371.2800,3427.6700
11668,1862,4870.7100,1443.4900,3427.2200
14457,1349,3710.7400,283.7800,3426.9600
17026,512,4747.9800,1321.9500,3426.0300
11865,630,4974.9900,1549.5600,3425.4300
15660,975,4238.0400,812.7700,3425.2700
17434,1179,3604.5200,182.3800,3422.1400
1392,1668,5284.9200,1863.6600,3421.2600
9489,1897,5035.2900,1615.0600,3420.2300
15258,939,5090.6500,1670.5800,3420.0700
14876,1108,4146.7500,726.9400,3419.8100
2432,1603,4870.7100,1451.5100,3419.2000
9676,102,4802.0700,1383.1200,3418.9500
9332,432,4522.1700,1104.8800,3417.2900
7242,1520,3562.3000,145.3400,3416.9600
10122,1301,4547.4000,1130.4400,3416.9600
4618,1298,3824.0500,407.9400,3416.1100
943,1567,5394.2000,1978.5000,3415.7000
13282,1940,4315.7200,900.2000,3415.5200
2343,139,4836.9900,1422.3900,3414.6000
2924,833,4632.3000,1218.0400,3414.2600
19593,1093,5215.8300,1801.7500,3414.0800
251,1254,5035.2900,1622.0100,3413.2800
1606,1892,4286.0000,873.1600,3412.8400
18851,1648,5184.1200,1771.3400,3412.7800
6955,2,5386.3500,1974.9300,3411.4200
3344,1558,3597.4400,186.1400,3411.3000
503,1604,4198.1400,787.2600,3410.8800
9430,1802,3562.3000,151.7000,3410.6000
3559,8,3410.5500,null,3410.5500
5393,871,3410.5500,null,3410.5500
1102,1501,3410.5500,null,3410.5500
13216,1775,3574.7800,164.4200,3410.3600
4555,1887,5086.4400,1678.6000,3407.8400
14789,1428,4286.0000,878.1800,3407.8200
7595,656,3590.9000,183.2100,3407.6900
4188,26,5297.5500,1889.9700,3407.5800
6123,346,4345.1400,938.0900,3407.0500
10426,541,4554.9600,1147.9100,3407.0500
1106,171,3710.7400,305.3300,3405.4100
11484,889,5394.2000,1988.8600,3405.3400
18866,1897,4286.0000,880.9100,3405.0900
19939,1094,4342.6800,938.1600,3404.5200
14585,803,4870.7100,1466.2000,3404.5100
13101,296,4983.5700,1579.8800,3403.6900
3719,1884,4632.3000,1228.6900,3403.6100
6389,505,3710.7400,308.4900,3402.2500
5513,505,3529.4400,129.0800,3400.3600
7870,1979,3590.9000,191.0900,3399.8100
15513,1342,4554.0600,1154.6500,3399.4100
15672,1975,5297.5500,1898.3000,3399.2500
2742,918,5406.7800,2008.3300,3398.4500
13957,173,4379.3500,981.9600,3397.3900
13502,1560,4303.7500,906.9800,3396.7700
4906,1618,3574.7800,178.2600,3396.5200
8292,1043,3839.1600,443.3300,3395.8300
17008,1094,4238.0400,842.2600,3395.7800
8875,1554,3839.1600,445.5200,3393.6400
9141,397,5386.3500,1992.8100,3393.5400
8052,1757,4345.1400,951.7900,3393.3500
1477,1658,4238.0400,846.7200,3391.3200
3864,820,3390.7500,null,3390.7500
9600,1733,3390.7500,null,3390.7500
4247,300,3390.7500,null,3390.7500
14570,746,3563.1800,172.5000,3390.6800
1084,467,4238.0400,847.3600,3390.6800
168,1250,4365.6800,976.3200,3389.3600
5088,1673,3523.2800,134.1800,3389.1000
4608,1253,4522.1700,1133.1500,3389.0200
11175,825,5294.1600,1905.7200,3388.4400
