item_id,order_id,product_id,quantity,unit_price,discount_percent
I0011803,O003895,P00546,2,4803.46,10
I0011804,O003896,P00338,2,927.12,50
I0011805,O003897,P00026,4,6681.72,20
I0011806,O003897,P00225,3,3519.25,0
I0011807,O003898,P00085,2,76137.63,0
I0011808,O003899,P00398,1,1036.99,30
I0011809,O003899,P00393,4,39088.71,0
I0011810,O003899,P00480,1,943.19,50
I0011811,O003899,P00148,4,234546.6,20
I0011812,O003899,P00467,3,1418.65,5
I0011813,O003900,P00529,4,5493.91,50
I0011814,O003900,P00063,3,1274.7,20
I0011815,O003901,P00411,4,2252.82,5
I0011816,O003901,P00036,1,114543.43,40
I0011817,O003901,P00024,4,116198.33,10
I0011818,O003901,P00533,4,6187.53,5
I0011819,O003902,P00066,5,52091.06,10
I0011820,O003903,P00063,3,1531.39,30
I0011821,O003904,P00486,1,13807.93,30
I0011822,O003904,P00070,2,164324.07,15
I0011823,O003904,P00070,1,150713.4,70
I0011824,O003905,P00343,2,488.71,40
I0011825,O003906,P00188,5,635.37,70
I0011826,O003906,P00415,5,35981.17,15
I0011827,O003907,P00113,1,121803.86,15
I0011828,O003907,P00505,3,21612.36,70
I0011829,O003907,P00005,4,67638.91,10
I0011830,O003907,P00042,5,41190.16,0
I0011831,O003908,P00467,2,1879.85,15
I0011832,O003909,P00332,3,2073.54,0
I0011833,O003909,P00063,1,1480.84,15
I0011834,O003909,P00416,3,898.84,20
I0011835,O003910,P00266,4,8009.13,10
I0011836,O003910,P00437,4,11107.15,10
I0011837,O003910,P00414,5,40766.9,30
I0011838,O003910,P00384,3,7237.04,15
I0011839,O003910,P00040,2,163273.59,20
I0011840,O003911,P00467,3,1666.41,40
I0011841,O003911,P00365,4,1622.15,40
I0011842,O003911,P00415,1,26104.2,0
I0011843,O003911,P00409,5,13036.57,5
I0011844,O003911,P00393,3,60780.51,50
I0011845,O003912,P00094,5,129838.3,30
I0011846,O003913,P00289,4,1490.38,10
I0011847,O003914,P00172,4,7650.78,40
I0011848,O003914,P00279,4,5208.14,15
I0011849,O003914,P00497,4,2928.39,15
I0011850,O003914,P00538,2,1314.65,15
I0011851,O003914,P00546,2,7367.66,10
I0011852,O003915,P00412,4,12625.04,50
I0011853,O003915,P00031,3,3012.11,50
I0011854,O003915,P00473,2,2064.98,0
I0011855,O003915,P00226,2,3699.68,30
I0011856,O003915,P00546,3,6352.89,0
I0011857,O003916,P00457,5,1189.12,50
I0011858,O003917,P00377,5,19604.72,10
I0011859,O003917,P00193,3,2442.58,0
I0011860,O003917,P00414,3,36431.75,15
I0011861,O003917,P00007,2,54303.9,30
I0011862,O003917,P00387,3,8300.97,0
I0011863,O003918,P00338,3,1013.38,30
I0011864,O003918,P00107,1,205443.94,15
I0011865,O003918,P00101,2,166179.56,40
I0011866,O003918,P00170,5,5964.86,40
I0011867,O003918,P00115,5,170468.17,0
I0011868,O003919,P00466,5,2663.39,10
I0011869,O003919,P00224,2,4220.74,20
I0011870,O003919,P00466,3,1643.06,40
I0011871,O003920,P00331,3,871.45,20
I0011872,O003920,P00407,3,24670.11,15
I0011873,O003920,P00305,5,1742.15,10
I0011874,O003920,P00426,3,13950.21,40
I0011875,O988540,P00026,4,8471.82,70
I0011876,O003921,P00080,5,177312.24,40
I0011877,O003921,P00384,3,8419.08,5
I0011878,O003921,P00101,4,200719.26,30
I0011879,O003921,P00320,5,142.44,30
I0011880,O003922,P00198,5,8350.58,70
I0011881,O003923,P00226,3,3639.38,5
I0011882,O003924,P00145,3,117741.34,0
I0011883,O003924,P00410,4,51345.28,0
I0011884,O003924,P00530,3,1284.4,30
I0011885,O003925,P00393,2,49057.37,5
I0011886,O003925,P00305,-5,1817.7,0
I0011887,O003925,P00474,5,1166.72,120
I0011888,O003926,P00171,4,9467.86,0
I0011889,O003926,P00072,2,70221.33,30
I0011890,O003926,P00100,2,220593.44,40
I0011891,O003926,P00332,4,1376.49,30
I0011892,O003926,P00263,3,8765.83,0
I0011893,O003927,P00177,3,5758.93,50
I0011894,O003927,P00331,3,1445.9,10
I0011895,O003928,P00188,4,663.02,5
I0011896,O003929,P00073,-2,16718.28,40
I0011897,O003929,P00254,4,12815.82,40
I0011898,O003929,P00422,5,60953.4,10
I0011899,O003929,P00414,3,27527.15,5
I0011900,O003929,P00474,3,983.38,15
I0011901,O003930,P00533,4,6576.23,10
I0011902,O003930,P00252,5,4361.29,30
I0011903,O003930,P00188,1,540.87,0
I0011904,O003930,P00541,1,4784.34,10
I0011905,O003931,P00347,2,1027.56,5
I0011906,O003931,P00414,1,35286.26,0
I0011907,O003931,P00229,3,2310.22,30
I0011908,O003932,P00212,2,4603.28,20
I0011909,O003932,P00024,4,97575.98,50
I0011910,O003932,P00072,2,75763.04,15
I0011911,O003932,P00437,4,11003.11,15
I0011912,O003932,P00212,3,2680.85,20
I0011913,O003933,P00155,5,158247.02,20
I0011914,O003933,P00188,1,706.4,146
I0011915,O003933,P00082,3,139844.52,40
I0011916,O003934,P00533,4,4936.65,40
I0011917,O003934,P00457,4,802.05,70
I0011918,O003934,P00530,3,1545.39,50
I0011919,O003934,P00398,3,1139.75,0
I0011920,O003935,P00354,1,1643.85,15
I0011921,O003935,P00546,4,5360.75,10
I0011922,O003935,P00141,4,203002.09,70
I0011923,O003936,P00512,4,10198.79,30
I0011924,O003936,P00096,4,171044.77,10
I0011925,O954217,P00534,4,6214.64,30
I0011926,O003937,P00244,3,11960.8,40
I0011927,O003938,P00414,3,29655.64,20
I0011928,O003938,P00332,1,1766.9,15
I0011929,O931163,P00422,3,41816.26,70
I0011930,O003938,P00134,5,33393.71,0
I0011931,O003939,P00505,2,17625.04,15
I0011932,O003939,P00388,5,7197.84,70
I0011933,O003940,P00268,4,2465.7,0
I0011934,O003940,P00116,5,222729.68,40
I0011935,O003940,P00080,3,106532.96,50
I0011936,O003940,P00003,5,158415.2,30
I0011937,O003941,P00070,2,203339.42,70
I0011938,O003941,P00408,3,42004.22,30
I0011939,O003942,P00178,1,9122.72,20
I0011940,O003942,P00481,1,956.43,30
I0011941,O003942,P00145,5,119267.23,15
I0011942,O003942,P00515,1,21515.36,131
I0011943,O003942,P00390,5,17349.21,30
I0011944,O003943,P00121,5,61400.18,5
I0011945,O003943,P00080,1,115991.8,70
I0011946,O003943,P00047,5,57063.34,50
I0011947,O003943,P00131,2,75413.43,20
I0011948,O003943,P00108,5,116031.38,0
I0011949,O003944,P00018,2,48065.49,5
I0011950,O947670,P00258,5,5351.15,40
I0011951,O003944,P00457,4,1270.25,20
I0011952,O003944,P00190,1,5813.13,70
I0011953,O003945,P00012,3,100152.64,50
I0011954,O003945,P00171,4,11224.9,30
I0011955,O003945,P00281,5,2034.32,70
I0011956,O003945,P00072,4,47171.87,50
I0011957,O003946,P00384,0,8276.22,5
I0011958,O003947,P00190,5,5167.89,15
I0011959,O003947,P00268,-2,3635.88,5
I0011960,O956899,P00070,2,159828.2,10
I0011961,O003947,P00410,1,53077.32,15
I0011962,O003948,P00388,3,8335.43,50
I0011963,O003948,P00384,5,5329.03,50
I0011964,O003948,P00317,-1,244.25,30
I0011965,O003948,P00226,5,6044.44,50
I0011966,O003948,P00121,4,51400.26,10
I0011967,O003949,P00437,2,18916.6,15
I0011968,O003949,P00343,4,506.12,20
I0011969,O003949,P00331,3,1585.0,70
I0011970,O003949,P00443,3,1939.26,20
I0011971,O003949,P00533,3,4884.12,0
I0011972,O003950,P00212,5,4156.65,30
I0011973,O003950,P00037,3,44458.82,5
I0011974,O003951,P00486,1,10949.25,5
I0011975,O003951,P00384,2,5800.45,50
I0011976,O003951,P00527,1,8955.25,30
I0011977,O003951,P00281,5,2831.72,10
I0011978,O003951,P00308,2,621.38,5
I0011979,O003952,P00082,5,126923.25,10
I0011980,O003952,P00072,1,59260.08,40
I0011981,O003952,P00364,3,1603.35,40
I0011982,O003953,P00467,-1,1985.68,40
I0011983,O003953,P00366,5,999.08,20
I0011984,O003954,P00170,2,4954.74,30
I0011985,O003954,P00181,1,352.38,20
I0011986,O003954,P00437,5,12562.98,70
I0011987,O003954,P00281,1,1725.94,70
I0011988,O003954,P00486,4,9648.54,70
I0011989,O003955,P00466,4,2189.53,50
I0011990,O003955,P00081,5,45446.62,70
I0011991,O003955,P00422,1,57856.48,30
I0011992,O003956,P00237,2,2840.37,40
I0011993,O003956,P00463,1,1475.03,40
I0011994,O003957,P00006,1,54432.81,15
I0011995,O003957,P00233,3,8135.61,70
I0011996,O003957,P00304,4,299.36,10
I0011997,O003957,P00193,5,3883.96,50
I0011998,O003957,P00127,4,122871.53,20
I0011999,O003958,P00475,1,1327.41,50
I0012000,O003958,P00398,-3,1474.67,20
I0012001,O003959,P00186,-3,5144.52,10
I0012002,O003960,P00410,4,54855.81,15
I0012003,O003960,P00213,2,5250.8,0
I0012004,O003960,P00474,4,1219.72,20
I0012005,O003960,P00224,4,6027.44,5
I0012006,O003960,P00180,1,533.87,20
I0012007,O003961,P00414,1,38130.9,10
I0012008,O003961,P00338,3,694.54,15
I0012009,O003961,P00443,4,2347.45,15
I0012010,O003961,P00145,2,85085.95,40
I0012011,O003962,P00332,1,1787.05,30
I0012012,O003962,P00546,3,7975.61,10
I0012013,O003962,P00442,4,2153.12,10
I0012014,O003963,P00393,1,39025.4,15
I0012015,O003963,P00295,3,440.81,70
I0012016,O003964,P00033,1,91666.9,30
I0012017,O003964,P00224,5,3299.53,0
I0012018,O003964,P00078,5,186261.93,20
I0012019,O003964,P00072,3,62817.47,15
I0012020,O003964,P00440,4,8397.99,20
I0012021,O003965,P00512,4,1477.28,30
I0012022,O003966,P00141,4,196170.41,0
I0012023,O003966,P00237,5,3626.3,15
I0012024,O003967,P00018,3,37671.13,50
I0012025,O003967,P00338,5,779.74,30
I0012026,O003967,P00127,1,172852.28,50
I0012027,O003967,P00183,4,6516.42,5
I0012028,O003968,P00331,2,1348.89,5
I0012029,O003968,P00473,3,2538.16,5
I0012030,O003968,P00031,1,3855.73,0
I0012031,O003968,P00070,1,154191.45,70
I0012032,O003968,P00131,4,112724.73,15
I0012033,O003969,P00005,2,40399.97,50
I0012034,O003969,P00013,3,180646.25,5
I0012035,O003969,P00478,5,1370.99,70
I0012036,O003969,P00012,3,115959.96,15
I0012037,O003970,P00198,4,8359.84,70
I0012038,O003970,P00178,4,9268.38,0
I0012039,O003970,P00131,5,113019.82,5
I0012040,O003970,P00443,4,2883.84,15
I0012041,O003970,P00016,4,194714.55,30
I0012042,O003971,P00386,5,20941.83,10
I0012043,O003971,P00026,1,7146.03,20
I0012044,O003971,P00025,5,120563.11,20
I0012045,O003971,P00546,3,6480.01,5
I0012046,O003971,P00331,2,1627.65,30
I0012047,O003972,P00229,4,3009.66,10
I0012048,O003972,P00422,4,61614.01,70
I0012049,O003972,P00530,3,1496.26,40
I0012050,O003972,P00228,2,8684.45,50
I0012051,O003972,P00047,2,65120.36,30
I0012052,O003973,P00480,5,721.76,10
I0012053,O003973,P00043,3,191055.22,30
I0012054,O003974,P00274,1,5091.13,70
I0012055,O003974,P00010,3,33262.74,0
I0012056,O003974,P00332,3,1602.98,50
I0012057,O003975,P00384,2,7819.98,20
I0012058,O003975,P00414,3,39692.4,50
I0012059,O003975,P00281,1,2791.16,5
I0012060,O003976,P00497,5,3789.77,30
I0012061,O003976,P00229,2,3190.94,5
I0012062,O003976,P00063,1,1749.65,0
I0012063,O003976,P00388,1,7172.75,10
I0012064,O003976,P00457,3,887.08,70
I0012065,O003977,P00202,5,1309.5,0
I0012066,O003978,P00070,5,196450.16,0
I0012067,O003978,P00515,1,20325.07,70
I0012068,O003978,P00278,4,3761.26,0
I0012069,O003978,P00466,5,2217.52,15
I0012070,O003978,P00544,5,3787.33,50
I0012071,O003979,P00393,2,48185.33,40
I0012072,O003979,P00354,1,1952.63,70
I0012073,O003980,P00533,-2,4764.88,10
I0012074,O003980,P00467,2,1334.49,10
I0012075,O003980,P00412,2,11771.02,30
I0012076,O003980,P00190,4,4843.18,40
I0012077,O003981,P00409,5,10430.69,50
I0012078,O003981,P00334,5,1197.52,20
I0012079,O003981,P00198,2,5170.85,15
I0012080,O003981,P00204,4,7683.69,0
I0012081,O003981,P00338,-5,946.25,5
I0012082,O003982,P00036,2,137142.65,5
I0012083,O003982,P00407,3,28831.9,50
I0012084,O003982,P00070,4,142814.84,70
I0012085,O003982,P00533,1,4283.02,70
I0012086,O003982,P00145,1,94201.64,5
I0012087,O003983,P00073,4,17454.2,40
I0012088,O003983,P00444,3,1912.93,20
I0012089,O003983,P00470,1,2623.99,70
I0012090,O003983,P00026,4,4555.71,10
I0012091,O003983,P00141,5,163213.65,50
I0012092,O003984,P00337,2,746.75,40
I0012093,O003984,P00343,1,454.13,40
I0012094,O003984,P00538,4,1230.8,40
I0012095,O003984,P00082,5,197094.56,5
I0012096,O003985,P00338,4,1115.14,5
I0012097,O003985,P00020,0,137056.09,15
I0012098,O003985,P00546,4,5767.03,15
I0012099,O003985,P00127,3,127492.41,10
I0012100,O003985,P00096,1,173079.56,50
I0012101,O003986,P00513,1,24993.34,150
I0012102,O003986,P00462,1,458.7,20
I0012103,O003986,P00332,5,2214.25,70
I0012104,O003986,P00080,3,157567.46,50
I0012105,O003986,P00393,1,39132.97,20
I0012106,O003987,P00082,2,221982.82,30
I0012107,O003987,P00387,5,7652.26,10
I0012108,O003987,P00268,4,2862.73,30
I0012109,O003988,P00404,4,1123.18,50
I0012110,O003988,P00131,2,108977.81,50
I0012111,O003988,P00374,3,47892.01,20
I0012112,O003989,P00065,1,126002.56,0
I0012113,O003989,P00025,-3,106020.68,10
I0012114,O003989,P00535,4,6944.18,40
I0012115,O003989,P00046,4,69633.27,40
I0012116,O003990,P00428,3,13720.5,40
I0012117,O003990,P00127,4,136382.49,50
I0012118,O003990,P00131,4,72414.19,70
I0012119,O003991,P00435,5,13576.04,5
I0012120,O003991,P00121,3,44762.55,30
I0012121,O003991,P00541,3,5303.91,0
I0012122,O003991,P00422,2,42225.96,40
I0012123,O003992,P00409,4,12980.56,40
I0012124,O003992,P00065,5,126608.81,50
I0012125,O003992,P00343,3,414.79,30
I0012126,O003992,P00331,2,1193.28,40
I0012127,O003992,P00007,1,53724.71,5
I0012128,O003993,P00020,3,146144.85,10
I0012129,O003993,P00467,5,1326.19,30
I0012130,O003993,P00422,4,49264.71,20
I0012131,O003994,P00512,5,3047.58,15
I0012132,O003995,P00332,4,1618.7,0
I0012133,O003995,P00120,2,11386.64,70
I0012134,O003995,P00320,5,174.68,15
I0012135,O003995,P00512,5,8127.26,70
I0012136,O003995,P00512,1,1671.84,50
I0012137,O003996,P00529,4,4786.08,50
I0012138,O003996,P00541,1,3708.3,30
I0012139,O003996,P00026,3,5149.24,70
I0012140,O003996,P00407,4,35996.57,50
I0012141,O003996,P00018,5,54643.24,70
I0012142,O003997,P00526,4,455.91,30
I0012143,O003997,P00530,1,964.21,20
I0012144,O003998,P00080,5,174054.48,10
I0012145,O003998,P00047,1,50501.56,5
I0012146,O003998,P00470,1,2588.14,5
I0012147,O003998,P00030,4,62562.69,15
I0012148,O003999,P00080,2,154437.96,10
I0012149,O003999,P00237,3,4417.18,20
I0012150,O003999,P00171,5,9353.42,0
I0012151,O003999,P00012,4,101632.64,40
I0012152,O004000,P00026,2,4673.81,20
I0012153,O004001,P00232,5,8125.84,30
I0012154,O004001,P00091,3,118971.7,5
I0012155,O004001,P00006,5,46096.1,50
I0012156,O004001,P00421,1,28177.01,0
I0012157,O004002,P00194,4,1675.32,5
I0012158,O004002,P00002,-5,61803.11,40
I0012159,O004002,P00062,1,110229.7,15
I0012160,O004003,P00141,2,190895.74,0
I0012161,O004004,P00415,3,27821.22,50
I0012162,O004004,P00365,2,1248.34,10
I0012163,O004004,P00304,2,317.36,50
I0012164,O004004,P00019,2,168895.38,50
I0012165,O004004,P00545,-5,3144.22,15
I0012166,O004005,P00149,3,67758.99,15
I0012167,O004005,P00197,2,2979.37,15
I0012168,O004005,P00102,2,196739.86,15
I0012169,O004006,P00414,5,48426.05,15
I0012170,O004006,P00082,3,176748.11,50
I0012171,O004006,P00005,1,66144.02,40
I0012172,O004007,P00085,2,90224.97,40
I0012173,O004007,P00546,5,7881.97,30
I0012174,O004008,P00096,3,123540.02,70
I0012175,O004008,P00193,2,3177.45,5
I0012176,O004009,P00111,4,46957.14,5
I0012177,O004010,P00512,4,4478.4,5
I0012178,O004010,P00390,5,14876.21,0
I0012179,O004010,P00473,2,2977.72,70
I0012180,O004010,P00063,1,1468.23,20
I0012181,O004011,P00063,2,1002.72,15
I0012182,O004011,P00127,2,162719.6,70
I0012183,O004011,P00388,5,11719.69,5
I0012184,O004011,P00338,4,1146.27,10
I0012185,O004011,P00414,2,39489.02,15
I0012186,O004012,P00546,3,5882.49,0
I0012187,O952131,P00012,5,128573.1,50
I0012188,O004013,P00515,3,14775.53,50
I0012189,O004013,P00186,1,7793.39,30
I0012190,O004013,P00436,3,24552.14,10
I0012191,O004014,P00437,4,11722.09,0
I0012192,O004014,P00538,4,1316.47,40
I0012193,O004014,P00194,1,2494.69,40
I0012194,O004014,P00473,2,1751.93,70
I0012195,O004014,P00505,5,26783.5,70
I0012196,O004015,P00178,1,10645.16,10
I0012197,O984377,P00190,-1,7350.25,5
I0012198,O004015,P00436,4,20089.44,70
I0012199,O004016,P00273,2,9855.88,30
I0012200,O004016,P00389,2,3176.36,20
I0012201,O004016,P00533,5,5926.48,30
I0012202,O004017,P00397,5,27481.22,40
I0012203,O004017,P00410,1,58456.4,15
I0012204,O004017,P00213,3,5510.99,5
I0012205,O004017,P00470,5,2361.99,40
I0012206,O004017,P00470,-5,2202.51,15
I0012207,O004018,P00283,1,8702.47,5
I0012208,O004018,P00513,3,28698.68,50
I0012209,O004019,P00094,3,175579.42,5
I0012210,O004019,P00224,4,4428.62,5
I0012211,O004019,P00093,5,153610.96,15
I0012212,O004019,P00141,5,176695.27,70
I0012213,O004019,P00343,1,394.49,40
I0012214,O004020,P00440,2,8111.7,30
I0012215,O004020,P00190,4,4789.23,0
I0012216,O004020,P00281,4,2293.92,50
I0012217,O004020,P00328,5,216.44,20
I0012218,O004020,P00415,1,31078.02,30
I0012219,O004021,P00171,1,7831.72,30
I0012220,O004021,P00149,4,78175.02,0
I0012221,O004022,P00331,1,984.64,30
I0012222,O004023,P00015,1,58445.78,30
I0012223,O004024,P00397,1,37369.98,30
I0012224,O004025,P00427,3,3291.26,10
I0012225,O004025,P00414,3,40964.11,15
I0012226,O004025,P00409,5,18476.0,70
I0012227,O004026,P00337,4,881.92,5
I0012228,O004026,P00212,1,4626.56,0
I0012229,O004027,P00080,4,104835.14,70
I0012230,O004027,P00224,2,3723.98,5
I0012231,O004028,P00415,5,28986.33,10
I0012232,O004028,P00415,3,28210.65,20
I0012233,O004029,P00141,1,199642.9,0
I0012234,O004029,P00023,5,43014.56,0
I0012235,O004030,P00188,3,871.28,0
I0012236,O004030,P00070,4,170726.28,10
I0012237,O004030,P00503,3,17093.37,50
I0012238,O004030,P00194,1,1425.96,70
I0012239,O004031,P00141,5,135979.72,5
I0012240,O004031,P00409,2,15909.52,70
I0012241,O004031,P00292,2,2222.67,110
I0012242,O004031,P00407,3,38809.39,5
I0012243,O004031,P00390,1,15600.87,30
I0012244,O004032,P00096,5,190398.6,30
I0012245,O004032,P00202,3,1758.41,30
I0012246,O004033,P00281,5,2121.08,0
I0012247,O004034,P00026,2,7421.08,15
I0012248,O004035,P00473,4,1824.08,70
I0012249,O004036,P00404,0,1054.34,40
I0012250,O004036,P00515,2,14240.19,40
I0012251,O004036,P00225,5,5003.33,0
I0012252,O004036,P00381,2,17011.26,40
I0012253,O004036,P00237,4,3740.01,70
I0012254,O004037,P00457,2,919.57,15
I0012255,O004038,P00072,1,62344.35,5
I0012256,O004038,P00108,2,137071.9,40
I0012257,O901379,P00005,1,67891.66,15
I0012258,O004040,P00466,3,2259.08,0
I0012259,O004041,P00343,1,545.05,15
I0012260,O004041,P00096,5,193038.85,50
I0012261,O004041,P00248,1,6090.99,40
I0012262,O004041,P00381,4,21180.39,5
I0012263,O004041,P00414,4,44784.86,70
I0012264,O004042,P00546,-4,6260.0,40
I0012265,O004042,P00474,5,1450.38,30
I0012266,O004043,P00533,1,7301.87,70
I0012267,O004043,P00121,4,47523.67,70
I0012268,O004043,P00190,1,7911.47,40
I0012269,O004044,P00239,-2,8465.79,0
I0012270,O004044,P00473,4,2503.2,20
I0012271,O004044,P00170,1,8605.49,0
I0012272,O004044,P00047,3,75847.86,5
I0012273,O004045,P00470,5,1954.59,15
I0012274,O004045,P00393,3,47296.21,20
I0012275,O004045,P00190,5,4761.17,30
I0012276,O004046,P00321,2,87.97,70
I0012277,O004046,P00145,5,110554.62,5
I0012278,O004046,P00020,1,104115.79,40
I0012279,O004047,P00082,3,156523.48,30
I0012280,O992374,P00018,4,39028.64,0
I0012281,O004047,P00304,4,311.49,50
I0012282,O004048,P00127,5,145513.45,5
I0012283,O955639,P00467,2,1357.76,15
I0012284,O004048,P00467,5,2093.65,5
I0012285,O004048,P00365,2,2206.02,5
I0012286,O004048,P00229,5,3747.43,5
I0012287,O004049,P00141,-3,142351.95,20
I0012288,O004049,P00533,5,6010.91,5
I0012289,O004050,P00065,5,124050.49,5
I0012290,O004051,P00414,5,47111.05,15
I0012291,O004051,P00046,-2,90214.1,0
I0012292,O004051,P00257,3,584.82,0
I0012293,O004052,P00047,5,49064.62,5
I0012294,O956289,P00407,1,39168.24,40
I0012295,O004053,P00096,2,106592.58,70
I0012296,O004053,P00332,4,1722.91,50
I0012297,O004053,P00466,4,3012.27,15
I0012298,O004053,P00512,2,669.54,20
I0012299,O004053,P00304,5,445.38,10
I0012300,O004054,P00338,5,776.51,10
I0012301,O004055,P00198,3,5593.83,10
I0012302,O004056,P00338,5,681.4,50
I0012303,O004056,P00131,1,99273.04,0
I0012304,O004056,P00121,3,59671.52,5
I0012305,O004056,P00546,5,5971.35,40
I0012306,O004057,P00091,5,172509.44,15
I0012307,O004057,P00145,2,104025.18,0
I0012308,O004057,P00127,2,157657.15,50
I0012309,O004057,P00131,5,74595.98,0
I0012310,O004057,P00141,2,186433.33,0
I0012311,O004058,P00497,5,3730.4,70
I0012312,O004058,P00072,4,73367.44,30
I0012313,O004058,P00072,2,70948.14,50
I0012314,O004058,P00467,5,1964.43,50
I0012315,O004059,P00197,4,3564.22,70
I0012316,O004059,P00111,3,30530.32,15
I0012317,O004059,P00061,4,200276.9,30
I0012318,O004059,P00281,4,1902.76,5
I0012319,O004060,P00023,1,75923.75,10
I0012320,O004060,P00453,2,1516.4,40
I0012321,O004061,P00170,5,6561.92,15
I0012322,O004061,P00018,4,33707.17,40
I0012323,O004061,P00427,4,2636.4,20
I0012324,O004061,P00325,5,1347.82,15
I0012325,O004062,P00544,3,4922.0,20
I0012326,O004063,P00407,4,37704.14,20
I0012327,O004063,P00177,2,8892.3,0
I0012328,O004063,P00343,5,556.0,40
I0012329,O004064,P00007,2,56657.4,0
I0012330,O004064,P00197,1,3278.06,20
I0012331,O004064,P00065,4,144860.62,5
I0012332,O004064,P00437,5,14706.85,30
I0012333,O004065,P00493,3,32662.84,30
I0012334,O004065,P00020,-5,130433.62,10
I0012335,O004065,P00514,4,11917.69,20
I0012336,O004065,P00131,3,117296.64,30
I0012337,O004066,P00274,2,5955.32,30
I0012338,O004066,P00361,1,890.65,5
I0012339,O004066,P00101,3,190144.38,0
I0012340,O004067,P00388,3,6763.58,30
I0012341,O004068,P00112,3,164010.98,30
I0012342,O004068,P00414,5,27094.48,70
I0012343,O004069,P00065,5,89003.15,20
